class_bot,tweets_count,followers_count,friends_count,favourites_count,listed_count,protected,verified,avg_tweet_length,avg_hashtags,avg_mentions,avg_retweets,max_favorite,num_reply,num_retweet,description_contains_bot,friends_followers_ratio,retweet_followers_ratio,favorites_followers_ratio,avg_mentions_status_ratio,avg_favorite_status_ratio,account_age,followers_account_age_ratio,friends_account_age_ratio
1,73,0,0,0,0,0,0,87.76849112,0.093195266,0.009615385,2.324704142,9,2,10,0,0,0,0,0.000131718,0.005116722,83532,0,0
1,44,0,0,0,0,0,0,90.1096,0.1104,0.0096,1.0872,8,1,7,0,0,0,0,0.000218182,0.008,83532,0,0
1,49,0,0,0,0,0,0,88.06588235,0.090980392,0.010980392,1.136470588,8,0,8,0,0,0,0,0.00022409,0.004689876,83532,0,0
1,140,237,324,0,0,0,0,87.34996385,0.073029646,0.005061461,0.55242227,45,1,5,0,1.367088608,0.021097046,0,3.62E-05,0.004994319,83532,0.002837236,0.003878753
1,55,0,0,0,0,0,0,88.78212291,0.094972067,0.008778931,1.013567438,7,0,6,0,0,0,0,0.000159617,0.005847784,83531,0,0
1,133,250,297,0,1,0,0,88.04005827,0.090313183,0.008011653,0.825200291,25,0,7,0,1.188,0.028,0,6.02E-05,0.008652367,83531,0.002992901,0.003555566
1,222,4516,4618,0,6,0,0,87.88776882,0.081989247,0.002016129,1.968413978,150,1,2,0,1.02258636,0.00044287,0,9.08E-06,0.012444905,83531,0.054063761,0.055284864
1,122,0,0,0,0,0,0,87.55065123,0.098408104,0.00723589,2.65195369,13,1,9,0,0,0,0,5.93E-05,0.001708145,83531,0,0
1,125,0,0,0,0,0,0,86.9444038,0.090709583,0.008046818,2.684711046,12,2,8,0,0,0,0,6.44E-05,0.003564009,83531,0,0
1,117,0,0,0,0,0,0,87.79545455,0.086647727,0.014914773,2.712357955,5,1,12,0,0,0,0,0.000127477,0.00323548,83531,0,0
1,29,1,0,0,0,0,0,87.19844358,0.061478599,0.00077821,0.007003891,6,0,0,0,0,0,0,2.68E-05,0.001019724,83531,1.20E-05,0
1,74,42,88,0,0,0,0,86.27063492,0.074603175,0.003174603,0.801587302,11,0,4,0,2.095238095,0.095238095,0,4.29E-05,0.002595453,83530,0.000502813,0.001053514
1,360,5949,6540,0,6,0,0,86.58739076,0.083021223,0.004369538,3.45443196,110,1,6,0,1.099344428,0.001008573,0,1.21E-05,0.008756416,83530,0.071219921,0.078295223
1,172,499,716,0,0,0,0,88.58963283,0.084233261,0.008639309,1.136789057,52,1,9,0,1.434869739,0.018036072,0,5.02E-05,0.008815109,83530,0.005973902,0.008571771
1,32,0,0,0,0,0,0,86.92266462,0.074272588,0.00229709,0.086523737,2,2,1,0,0,0,0,7.18E-05,0.000263208,83530,0,0
1,69,0,0,0,0,0,0,86.89696486,0.096645367,0.004792332,0.777955272,8,2,4,0,0,0,0,6.95E-05,0.00305598,83530,0,0
1,51,0,0,0,0,0,0,88.85643154,0.095435685,0.008298755,1.1593361,10,0,7,0,0,0,0,0.000162721,0.00566268,83530,0,0
1,32,2,0,0,0,0,0,85.9547619,0.057142857,0.001587302,0.028571429,2,1,0,0,0,0,0,4.96E-05,0.00203373,83530,2.39E-05,0
1,123,0,0,0,0,0,0,89.46171875,0.08125,0.00859375,2.7546875,5,1,9,0,0,0,0,6.99E-05,0.00238186,83530,0,0
1,27,0,0,0,0,0,0,87.83129584,0.088834556,0.012224939,1.441727791,13,1,9,0,0,0,0,0.000452776,0.011621238,83529,0,0
1,32,0,0,0,0,0,0,86.99038462,0.06650641,0.000801282,0.079326923,2,0,1,0,0,0,0,2.50E-05,0.000225361,83529,0,0
1,35,0,0,0,0,0,0,86.89288507,0.057075841,0.000781861,0.003909304,2,1,0,0,0,0,0,2.23E-05,0.000290405,83529,0,0
1,115,0,0,0,0,0,0,89.28735632,0.0651341,0.011494253,0.961685824,9,1,10,0,0,0,0,1.00E-04,0.003871398,83529,0,0
1,82,0,0,0,0,0,0,89.77769171,0.05577072,0.003872967,0.773044152,2,0,4,0,0,0,0,4.72E-05,0.001511402,83529,0,0
1,6440,1487,2001,938,7,0,0,82.8425492,0.000312402,0.132771009,1.951577632,29,371,8,0,1.345662408,0.00537996,0.630800269,2.06E-05,0.000553301,82845,0.017949182,0.02415354
1,136,1,0,0,0,0,0,86.94608567,0.093057607,0.010339734,2.789512555,8,3,10,0,0,10,0,7.60E-05,0.002009297,82525,1.21E-05,0
1,264,5066,5569,0,5,0,0,87.32103825,0.066256831,0.004098361,2.519808743,138,2,4,0,1.09928938,0.000789578,0,1.55E-05,0.01614247,82524,0.061388202,0.067483399
1,420,4871,5113,0,4,0,0,88.50187735,0.057571965,0.006257822,2.870463079,41,2,7,0,1.04968179,0.001437077,0,1.49E-05,0.004626319,82524,0.059025253,0.061957734
1,5736,2874,3176,0,6,0,0,84.69294991,0.054421769,0.033395176,4.637909709,6,5,85,0,1.105080028,0.029575505,0,5.82E-06,3.06E-05,81933,0.035077441,0.03876338
1,2976,3550,3910,0,13,0,0,90.00866337,0.147586634,0.225247525,13.27784653,22,6,719,0,1.101408451,0.202535211,0,7.57E-05,7.19E-05,81925,0.043332316,0.047726579
1,151,2590,2844,0,3,0,0,88.74508427,0.091994382,0.005617978,1.242977528,14,1,6,0,1.098069498,0.002316602,0,3.72E-05,0.007817732,81871,0.031635133,0.034737575
1,72,1,0,0,0,0,0,88.04959883,0.086797958,0.003646973,0.744711889,13,1,4,0,0,4,0,5.07E-05,0.005136154,81870,1.22E-05,0
1,66,0,0,0,0,0,0,87.84992101,0.072669826,0.003949447,0.705371248,6,1,4,0,0,0,0,5.98E-05,0.00574465,81870,0,0
1,216,4289,4559,0,4,0,0,84.71881461,0.076498966,0.028945555,2.149552033,35,17,4,0,1.062951737,0.000932618,0,0.000134007,0.012548817,81870,0.052387932,0.055685843
1,50,0,0,0,0,0,0,88.79538217,0.086783439,0.010350318,1.144904459,6,1,8,0,0,0,0,0.000207006,0.00566879,81870,0,0
1,137,217,335,0,0,0,0,87.11541271,0.07669832,0.006574142,0.467494522,22,0,6,0,1.543778802,0.02764977,0,4.80E-05,0.003689624,81870,0.002650544,0.004091853
1,130,0,0,0,0,0,0,86.56334041,0.095541401,0.007784855,2.646850672,23,0,11,0,0,0,0,5.99E-05,0.003685557,81870,0,0
1,296,5108,5553,0,2,0,0,88.3224734,0.059175532,0.003989362,1.73337766,26,1,3,0,1.087118246,0.000587314,0,1.35E-05,0.007772067,81870,0.062391596,0.067827043
1,135,0,0,0,0,0,0,86.46506704,0.069160198,0.009174312,2.400141143,10,1,10,0,0,0,0,6.80E-05,0.003241067,81870,0,0
1,81,0,0,0,0,0,0,87.18002915,0.091107872,0.008017493,1.067784257,7,2,8,0,0,0,0,9.90E-05,0.004274196,81870,0,0
1,267,4534,4943,0,5,0,0,88.17902472,0.06746827,0.007348029,2.03740815,36,1,10,0,1.090207322,0.002205558,0,2.75E-05,0.008201171,81870,0.055380481,0.060376206
1,125,2425,2613,0,4,0,0,87.55473916,0.071271124,0.002204262,1.345334313,21,1,2,0,1.077525773,0.000824742,0,1.76E-05,0.010174871,81870,0.029620129,0.031916453
1,38,0,0,0,0,0,0,87.88162252,0.054635762,0.004966887,0.177980132,7,2,3,0,0,0,0,0.000130708,0.000370338,81870,0,0
1,122,238,330,0,0,0,0,86.99221184,0.062305296,0.007009346,0.748442368,31,1,5,0,1.386554622,0.021008403,0,5.75E-05,0.009243655,81870,0.002907048,0.004030781
1,214,3320,3650,0,2,0,0,87.05066854,0.071076707,0.004222379,1.293455313,43,3,3,0,1.09939759,0.000903614,0,1.97E-05,0.007017567,81869,0.04055259,0.04458342
1,120,0,0,0,0,0,0,88.54942693,0.089541547,0.007879656,2.586676218,6,1,8,0,0,0,0,6.57E-05,0.002357927,81869,0,0
1,46,0,0,0,0,0,0,88.20859873,0.102707006,0.007961783,1.102707006,6,0,7,0,0,0,0,0.000173082,0.003669344,81869,0,0
1,151,237,323,0,2,0,0,87.73248408,0.059447983,0.005661713,0.444444444,8,1,6,0,1.362869198,0.025316456,0,3.75E-05,0.003098007,81869,0.002894869,0.003945327
1,108,0,0,0,0,0,0,87.88506646,0.083659109,0.010164191,2.63252541,10,1,12,0,0,0,0,9.41E-05,0.002685837,81869,0,0
1,112,0,0,0,0,0,0,87.14285714,0.079787234,0.011398176,2.610942249,13,0,11,0,0,0,0,0.000101769,0.005509119,81869,0,0
1,141,251,317,0,0,0,0,88.34028777,0.081294964,0.007194245,0.543884892,10,1,5,0,1.262948207,0.019920319,0,5.10E-05,0.005449258,81869,0.003065874,0.003872039
1,318,3943,4338,0,5,0,0,88.94368042,0.066797642,0.003929273,1.69875573,34,0,6,0,1.10017753,0.001521684,0,1.24E-05,0.006806209,81869,0.048162308,0.052987089
1,386,5506,5518,0,6,0,0,87.65952081,0.067465322,0.005044136,3.790668348,172,1,7,0,1.002179441,0.00127134,0,1.31E-05,0.008667159,81869,0.067253783,0.067400359
1,71,0,0,0,0,0,0,88.63197026,0.053531599,0.0133829,2.35464684,12,0,10,0,0,0,0,0.000188492,0.005508142,81869,0,0
1,210,4061,4434,0,3,0,0,88.1622191,0.06741573,0.005617978,1.806179775,19,2,5,0,1.091849298,0.001231224,0,2.68E-05,0.010547084,81869,0.049603635,0.054159694
1,129,0,0,0,0,0,0,86.96489918,0.073188947,0.006721434,2.40403286,9,1,8,0,0,0,0,5.21E-05,0.002558892,81869,0,0
1,330,4189,4447,0,5,0,0,86.58757436,0.071381362,0.009253139,1.976867151,58,3,7,0,1.061589878,0.001671043,0,2.80E-05,0.00807747,81869,0.051167108,0.054318484
1,136,312,335,0,1,0,0,87.03802817,0.076760563,0.008450704,0.666197183,14,2,9,0,1.073717949,0.028846154,0,6.21E-05,0.007099213,81871,0.003810873,0.004091803
1,52,1,0,0,0,0,0,86.71058824,0.094117647,0.007843137,1.058039216,14,0,6,0,0,6,0,0.00015083,0.006742081,81871,1.22E-05,0
1,231,2863,3153,0,5,0,0,87.02109426,0.070533949,0.00461437,1.153592617,17,3,3,0,1.101292351,0.001047852,0,2.00E-05,0.004283346,81871,0.034969647,0.038511805
1,88,0,0,0,0,0,0,87.07375776,0.076863354,0.003881988,0.684782609,10,1,3,0,0,0,0,4.41E-05,0.002443888,81870,0,0
1,10,0,0,0,0,0,0,88.86661466,0.098283931,0.012480499,1.354134165,4,1,9,0,0,0,0,0.00124805,0.025585023,81870,0,0
1,139,1,0,0,0,0,0,87.9533046,0.081896552,0.007902299,2.575431034,33,2,8,0,0,8,0,5.69E-05,0.001777888,81870,1.22E-05,0
1,49,0,0,0,0,0,0,88.37958533,0.073365231,0.001594896,0.083732057,1,1,1,0,0,0,0,3.25E-05,8.14E-05,81867,0,0
1,35,0,0,0,0,0,0,88.3689243,0.079681275,0.007171315,1.197609562,11,0,7,0,0,0,0,0.000204895,0.013136027,81867,0,0
1,74,1,0,0,0,0,0,87.4358209,0.082835821,0.004477612,0.769402985,13,1,4,0,0,4,0,6.05E-05,0.004124647,81867,1.22E-05,0
1,262,4415,4627,0,6,0,0,89.0813581,0.085842409,0.007046765,1.898782832,29,0,8,0,1.04801812,0.001812005,0,2.69E-05,0.006865828,81867,0.053928934,0.0565185
1,117,2,0,0,0,0,0,87.09857143,0.085,0.007857143,2.575,13,2,8,0,0,4,0,6.72E-05,0.002991453,81866,2.44E-05,0
1,355,5911,6247,0,10,0,0,88.40665434,0.061614295,0.003080715,2.979667283,43,1,4,0,1.056843174,0.000676704,0,8.68E-06,0.006140602,81868,0.072201593,0.07630576
1,312,5715,6138,1,7,0,0,88.33909574,0.070478723,0.003324468,2.499335106,52,1,4,0,1.074015748,0.000699913,0.000174978,1.07E-05,0.009206219,81866,0.0698092,0.074976181
1,45,1,0,0,0,0,0,87.83079268,0.080030488,0.006859756,0.984756098,11,1,6,0,0,6,0,0.000152439,0.00726626,81866,1.22E-05,0
1,90,0,0,0,0,0,0,88.05970149,0.050746269,0.002985075,0.641791045,7,1,3,0,0,0,0,3.32E-05,0.002072968,81866,0,0
1,258,4466,4759,0,3,0,0,87.08654496,0.07775524,0.004056795,2.082488168,42,0,6,0,1.065606807,0.001343484,0,1.57E-05,0.012207075,81866,0.054552562,0.058131581
1,133,0,0,0,0,0,0,87.66666667,0.078886311,0.013147718,2.566898685,7,0,11,0,0,0,0,9.89E-05,0.002471376,81866,0,0
1,44,0,0,0,0,0,0,88.49099452,0.072826938,0.003132341,0.646828504,13,1,3,0,0,0,0,7.12E-05,0.006371467,81866,0,0
1,66,0,0,0,0,0,0,88.9751506,0.103162651,0.00753012,1.142319277,6,2,8,0,0,0,0,0.000114093,0.002464403,81866,0,0
1,39,0,0,0,0,0,0,89.42004773,0.084327765,0.010342084,1.127287192,4,0,8,0,0,0,0,0.000265182,0.004997654,81867,0,0
1,47,0,0,0,0,0,0,86.88377535,0.118564743,0.014820593,1.459438378,7,3,11,0,0,0,0,0.000315332,0.003866963,81865,0,0
1,59,1,0,0,0,0,0,88.39816233,0.061255743,0.00229709,0.928790199,16,0,3,0,0,3,0,3.89E-05,0.01049913,81865,1.22E-05,0
1,41,0,0,0,0,0,0,86.23312402,0.091836735,0.008634223,1.077708006,8,2,7,0,0,0,0,0.000210591,0.007140943,81865,0,0
1,339,5488,5532,0,3,0,0,88.1792392,0.065764023,0.004513217,2.51579626,46,1,6,0,1.008017493,0.001093294,0,1.33E-05,0.008501509,81865,0.067037195,0.067574666
1,124,2157,2368,0,2,0,0,87.35783222,0.083890126,0.005939124,1.145508537,27,2,6,0,1.097821048,0.002781641,0,4.79E-05,0.006909021,81867,0.026347613,0.028924964
1,86,0,0,0,0,0,0,87.49602544,0.07154213,0.012718601,2.507949126,24,1,10,0,0,0,0,0.000147891,0.006202167,81866,0,0
1,85,0,0,0,0,0,0,87.85317177,0.074839629,0.002851033,0.546685674,6,1,3,0,0,0,0,3.35E-05,0.003194835,81866,0,0
1,257,4461,4683,0,6,0,0,88.21727395,0.069500675,0.003373819,2.116734143,162,1,4,0,1.049764627,0.00089666,0,1.31E-05,0.012279652,81866,0.054491486,0.057203235
1,66,0,0,0,0,0,0,85.60474308,0.071936759,0.003952569,0.730434783,6,0,3,0,0,0,0,5.99E-05,0.004838903,81864,0,0
1,63,0,0,0,0,0,0,88.12096168,0.099173554,0.010518407,1.022539444,5,1,7,0,0,0,0,0.000166959,0.003637318,81866,0,0
1,123,0,0,0,0,0,0,87.33587205,0.092155369,0.007616146,2.782939832,25,0,8,0,0,0,0,6.19E-05,0.003907145,81864,0,0
1,268,4940,5430,0,5,0,0,89.86684421,0.06391478,0.004660453,2.08322237,77,0,6,0,1.099190283,0.001214575,0,1.74E-05,0.010948089,81864,0.060343985,0.066329522
1,133,0,0,0,0,0,0,87.07501821,0.083758194,0.008739985,2.745083758,7,0,10,0,0,0,0,6.57E-05,0.003148804,81864,0,0
1,142,492,680,0,1,0,0,87.9844098,0.078693393,0.008908686,0.927988122,105,3,6,0,1.382113821,0.012195122,0,6.27E-05,0.01052417,81866,0.006009821,0.008306257
1,24,0,0,0,0,0,0,87.9647541,0.062295082,0.000819672,0.001639344,1,0,0,0,0,0,0,3.42E-05,0.000204918,81865,0,0
1,118,268,362,0,0,0,0,87.93317793,0.081585082,0.006993007,0.498057498,39,0,7,0,1.350746269,0.026119403,0,5.93E-05,0.005050505,81865,0.003273682,0.004421914
1,39,0,0,0,0,0,0,87.31683958,0.06943336,0.001596169,0.011971269,3,2,0,0,0,0,0,4.09E-05,0.000450202,81863,0,0
1,221,4264,4467,0,6,0,0,88.94641614,0.078636047,0.00487126,1.672929715,20,0,7,0,1.04760788,0.001641651,0,2.20E-05,0.009084411,81865,0.052085751,0.054565443
1,305,5665,6032,0,3,0,0,86.94051553,0.066754792,0.003304693,2.169861203,66,1,3,0,1.06478376,0.000529568,0,1.08E-05,0.011177446,81863,0.069200982,0.073684082
1,127,262,344,0,0,0,0,87.78918919,0.056370656,0.003088803,0.859459459,22,0,4,0,1.312977099,0.015267176,0,2.43E-05,0.01174718,81865,0.003200391,0.00420204
1,51,0,0,0,0,0,0,87.11746032,0.087301587,0.003968254,0.74047619,6,1,4,0,0,0,0,7.78E-05,0.003330221,81865,0,0
1,217,3792,4168,0,2,0,0,87.46221323,0.065452092,0.002699055,1.487854251,32,0,4,0,1.099156118,0.001054852,0,1.24E-05,0.009045567,81864,0.046320727,0.050913711
1,204,3577,3939,0,4,0,0,88.03283369,0.071377587,0.002141328,1.480371163,230,0,2,0,1.101202125,0.000559128,0,1.05E-05,0.007813047,81864,0.04369442,0.048116388
1,84,0,0,0,0,0,0,89.47156937,0.06671721,0.003790751,0.763457165,12,1,4,0,0,0,0,4.51E-05,0.003691469,81864,0,0
1,212,2639,2661,0,2,0,0,88.13903743,0.088903743,0.001336898,1.205882353,247,0,2,0,1.008336491,0.000757863,0,6.31E-06,0.005098502,81863,0.032236786,0.032505528
1,139,1,0,0,0,0,0,89.15744681,0.097163121,0.009929078,2.475886525,8,2,8,0,0,8,0,7.14E-05,0.001826624,81863,1.22E-05,0
1,118,285,346,0,0,0,0,87.28634686,0.060516605,0.00295203,0.427306273,16,0,2,0,1.214035088,0.007017544,0,2.50E-05,0.005491275,81863,0.003481426,0.004226574
1,319,5659,6219,0,7,0,0,88.39931741,0.06894198,0.002730375,2.718088737,90,1,3,0,1.098957413,0.000530129,0,8.56E-06,0.010155456,81863,0.069127689,0.075968386
1,51,0,0,0,0,0,0,88.40245902,0.105737705,0.012295082,1.22295082,9,1,8,0,0,0,0,0.00024108,0.008662809,81863,0,0
1,78,0,0,0,0,0,0,87.94080505,0.057616417,0.006314128,0.782162589,7,2,5,0,0,0,0,8.10E-05,0.003339202,81863,0,0
1,40,0,0,0,0,0,0,86.72952854,0.099255583,0.013234078,1.313482217,10,2,9,0,0,0,0,0.000330852,0.006286187,81782,0,0
1,22,0,0,0,0,0,0,86.95102041,0.057959184,0.001632653,0.089795918,1,1,1,0,0,0,0,7.42E-05,0.000371058,81782,0,0
1,31,1,0,0,0,0,0,87.22843823,0.047397047,0.000777001,0.01010101,5,0,0,0,0,0,0,2.51E-05,0.000576484,81781,1.22E-05,0
1,24,0,0,0,0,0,0,86.32182104,0.083987441,0.000784929,0.004709576,1,1,0,0,0,0,0,3.27E-05,0.000392465,81781,0,0
1,26,0,0,0,0,0,0,86.58601728,0.038491752,0.000785546,0.006284368,3,1,0,0,0,0,0,3.02E-05,0.0004532,81781,0,0
1,365,5059,5375,0,6,0,0,88.55876807,0.079195475,0.00565682,2.92583281,31,3,6,0,1.062462937,0.001186005,0,1.55E-05,0.005801469,81781,0.061860334,0.065724312
1,34,0,0,0,0,0,0,87,0.070512821,0.000801282,0.082532051,2,0,1,0,0,0,0,2.36E-05,0.00049491,81781,0,0
1,2270,4494,4090,1,21,0,0,88.2267751,0.184860807,0.322802627,12.99624648,15,3,773,0,0.910102359,0.172007121,0.000222519,0.000142204,0.000178995,81782,0.054950967,0.050011005
1,35,0,0,0,0,0,0,86.67170111,0.051669316,0.001589825,0.005564388,3,2,0,0,0,0,0,4.54E-05,0.000204406,81782,0,0
1,20,0,0,0,0,0,0,87.34078643,0.056283732,0.00077101,0.086353123,2,0,1,0,0,0,0,3.86E-05,0.000346955,81782,0,0
1,37,0,0,0,0,0,0,87.28172386,0.055067837,0,0.002394254,3,0,0,0,0,0,0,0,0.000301978,81782,0,0
1,31,0,0,0,0,0,0,86.95869057,0.071706937,0.000779423,0.088854248,3,0,1,0,0,0,0,2.51E-05,0.000452568,81781,0,0
1,27,0,0,0,0,0,0,86.71183673,0.054693878,0.001632653,0.004081633,1,2,0,0,0,0,0,6.05E-05,0.000362812,81696,0,0
1,43,0,0,0,0,0,0,88.86346005,0.10162917,0.008533747,0.948021722,6,0,6,0,0,0,0,0.000198459,0.004871272,81694,0,0
1,122,0,0,0,0,0,0,89.42857143,0.089920232,0.014503263,2.648295867,13,0,14,0,0,0,0,0.000118879,0.0042321,81694,0,0
1,105,0,0,0,0,0,0,87.30553559,0.08123652,0.014378145,2.53271028,7,1,12,0,0,0,0,0.000136935,0.003005717,81693,0,0
1,50,0,0,0,0,0,0,88.15234375,0.0953125,0.0109375,1.33515625,7,0,9,0,0,0,0,0.00021875,0.007078125,81693,0,0
1,5,0,0,0,0,0,0,87.50039714,0.053216839,0.001588562,0.08816521,1,0,1,0,0,0,0,0.000317712,0.00127085,81682,0,0
1,26,0,0,0,0,0,0,87.74485597,0.073251029,0.000823045,0.009876543,5,1,0,0,0,0,0,3.17E-05,0.000506489,81682,0,0
1,5524,2727,3014,3,2,0,0,88.57963365,0.090344613,0.065197144,8.898168271,12,6,172,0,1.105243858,0.063072974,0.00110011,1.18E-05,2.84E-05,81343,0.033524704,0.037052973
1,3417,45532,40075,4205,174,0,0,89.30609718,0.367069019,0.042711235,40.48529867,285,21,26,0,0.880150224,0.000571027,0.092352631,1.25E-05,0.008771932,81341,0.559766907,0.492678969
1,3433,5676,6238,0,7,0,0,84.64984424,0.054205607,0.026791277,4.609657321,22,1,73,0,1.09901339,0.01286117,0,7.80E-06,0.000228132,81337,0.069783739,0.076693264
1,3439,3423,3580,1,6,0,0,85.15047795,0.064138144,0.037311132,5.3937712,53,0,103,0,1.045866199,0.030090564,0.000292141,1.08E-05,0.000179688,81318,0.042094001,0.044024693
1,3743,6873,7559,1,25,0,0,94.87652391,0.175367302,0.395748671,14.15661144,45,11,858,0,1.099810854,0.124836316,0.000145497,0.00010573,0.00022023,81317,0.084521072,0.092957192
1,1258,359,321,0,0,0,0,89.18032095,0.118243243,0.066300676,8.71875,5,0,127,0,0.894150418,0.353760446,0,5.27E-05,3.93E-05,81301,0.00441569,0.003948291
1,1874,4552,5004,0,29,0,0,95.49203252,0.201626016,0.333333333,16.84650407,87,2,768,0,1.099297012,0.168717047,0,0.000177873,0.000179955,81283,0.05600187,0.061562688
1,4735,4414,4855,2,14,0,0,84.58032379,0.063511831,0.040784558,5.704545455,27,2,109,0,1.099909379,0.024694155,0.000453104,8.61E-06,0.000159644,81263,0.054317463,0.059744287
1,3734,1522,1991,0,5,0,0,85.40247295,0.054714065,0.044822257,5.663369397,14,3,109,0,1.308147175,0.071616294,0,1.20E-05,7.20E-05,81258,0.018730463,0.024502203
1,3776,1295,1772,0,3,0,0,86.71722205,0.075677359,0.056680162,6.066334475,23,9,125,0,1.368339768,0.096525097,0,1.50E-05,5.67E-05,81252,0.015938069,0.021808694
1,1156,919,1166,1,0,0,0,86.69704641,0.105485232,0.048101266,6.520675105,8,2,91,0,1.268770403,0.099020675,0.001088139,4.16E-05,0.00018615,81234,0.011312997,0.014353596
1,2515,2018,2159,0,4,0,0,87.68607199,0.095461659,0.063849765,9.061658842,13,2,180,0,1.06987116,0.089197225,0,2.54E-05,7.54E-05,81233,0.024842121,0.026577869
1,1960,3793,4085,0,25,0,0,96.28747239,0.223098769,0.37235721,15.54654465,9,1,847,0,1.076983918,0.22330609,0,0.000189978,8.79E-05,81235,0.046691697,0.050286207
1,1312,605,320,0,0,0,0,87.16907813,0.116163704,0.067383216,8.985117817,8,4,124,0,0.52892562,0.204958678,0,5.14E-05,0.000130446,81219,0.007448996,0.003939965
1,6755,7392,7796,11,17,0,0,85.87613105,0.071762871,0.049921997,5.824024961,94,3,122,0,1.05465368,0.016504329,0.001488095,7.39E-06,0.000326839,81199,0.091035604,0.096011035
1,3330,1008,1992,0,2,0,0,87.69940755,0.061739944,0.042095416,5.603679451,5,3,105,0,1.976190476,0.104166667,0,1.26E-05,2.30E-05,81177,0.01241731,0.02453897
1,2203,48787,45690,3,104,0,0,79.65564566,0.001247661,0.005302558,54.35714286,465,0,1,0,0.936519975,2.05E-05,6.15E-05,2.41E-06,0.028716442,81156,0.60115087,0.562989797
1,6001,3624,4054,6,5,0,0,85.84821429,0.06773399,0.044334975,5.334667488,10,1,106,0,1.118653422,0.029249448,0.001655629,7.39E-06,5.14E-05,81156,0.044654739,0.049953177
1,3097,3626,3602,0,12,0,0,81.54854669,0.088435374,0.089053803,9.499381571,75,3,226,0,0.993381136,0.062327634,0,2.88E-05,9.12E-05,81151,0.044682136,0.044386391
1,2165,799,1452,0,0,0,0,86.48408037,0.076970634,0.040803709,3.963523957,38,6,102,0,1.817271589,0.127659574,0,1.88E-05,7.62E-05,81118,0.009849848,0.01789985
1,3770,1839,2027,3,4,0,0,86.4037806,0.066935234,0.042454292,5.924697862,7,3,108,0,1.102229473,0.058727569,0.001631321,1.13E-05,6.86E-05,81118,0.022670677,0.024988289
1,74118,2803,597,601,182,0,0,65.38198758,0.032298137,0.611180124,102.8484472,34,1200,813,0,0.212986086,0.290046379,0.214413129,8.25E-06,2.72E-06,81116,0.034555451,0.00735983
1,6776,10147,10813,7,22,0,0,86.36805989,0.073611978,0.059575795,8.110417966,79,2,137,0,1.065635163,0.013501528,0.000689859,8.79E-06,0.000364208,81071,0.125161895,0.133376917
1,6758,3983,4398,4,7,0,0,86.23571652,0.081173899,0.049328754,6.04745551,24,1,118,0,1.104192819,0.02962591,0.001004268,7.30E-06,5.19E-05,81070,0.049130381,0.054249414
1,2223,1903,2073,0,10,0,0,86.80715828,0.07867942,0.057698241,6.676334465,68,3,157,0,1.089332633,0.082501314,0,2.60E-05,0.000219716,81069,0.023473831,0.02557081
1,3681,5907,5645,1,17,0,0,88.05605451,0.137503871,0.245586869,13.43511923,79,0,612,0,0.955645844,0.103605891,0.000169291,6.67E-05,0.000205873,81064,0.072868351,0.069636337
1,6313,4214,4343,3,7,0,0,86.23210412,0.070653858,0.056089247,6.636814379,28,7,135,0,1.030612245,0.03203607,0.000711913,8.88E-06,6.94E-05,81063,0.051984259,0.053575614
1,4260,6077,6504,9,15,0,0,85.64814815,0.069753086,0.055864198,5.798765432,115,3,135,0,1.070264933,0.022214909,0.001480994,1.31E-05,0.000456587,81028,0.074998766,0.080268549
1,1240,315,322,0,0,0,0,88.7087585,0.105017007,0.067602041,7.345238095,3,6,119,0,1.022222222,0.377777778,0,5.45E-05,3.57E-05,81026,0.003887641,0.003974033
1,2261,606,701,0,2,0,0,87.31192094,0.079987647,0.043236566,4.348980852,8,1,110,0,1.156765677,0.181518152,0,1.91E-05,3.03E-05,81024,0.007479265,0.008651758
1,4262,7865,8199,7,18,0,0,84.90327613,0.069266771,0.04399376,5.639313573,48,4,114,0,1.042466624,0.014494596,0.000890019,1.03E-05,0.000558431,80985,0.09711675,0.101240971
1,3710,3803,4143,0,9,0,0,85.81404703,0.064665842,0.045792079,6.462871287,102,1,115,0,1.089403103,0.030239285,0,1.23E-05,0.00027171,80985,0.046959313,0.051157622
1,3978,4886,5218,1,4,0,0,85.18457727,0.074945804,0.055435119,6.420253949,21,4,136,0,1.067949243,0.02783463,0.000204666,1.39E-05,0.000158739,80985,0.06033216,0.064431685
1,2455,3139,3376,0,9,0,0,94.86032643,0.189893283,0.379786566,14.11927181,9,7,871,0,1.075501752,0.277476903,0,0.000154699,9.61E-05,80984,0.038760743,0.041687247
1,3138,3392,3681,3,13,0,0,94.89693941,0.214241099,0.173329169,13.34291068,11,2,426,0,1.085200472,0.125589623,0.000884434,5.52E-05,8.84E-05,80983,0.041885334,0.045453984
1,2333,6123,6061,0,26,0,0,94.06436567,0.148942786,0.260261194,16.45180348,15,5,682,0,0.989874245,0.111383309,0,0.000111556,0.000351996,80981,0.075610328,0.074844717
1,6634,1944,2133,1,3,0,0,85.0281602,0.061013767,0.040675845,5.730600751,4,2,106,0,1.097222222,0.054526749,0.000514403,6.13E-06,1.27E-05,80926,0.024021946,0.026357413
1,6384,1536,2001,2,0,0,0,84.27057011,0.06009245,0.035130971,4.842835131,6,1,96,0,1.302734375,0.0625,0.001302083,5.50E-06,6.71E-06,80924,0.018980772,0.024726904
